desertionNo,happenDt,happenPlace,kindFullNm,upKindCd,upKindNm,kindCd,kindNm,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile1,popfile7,popfile8,processState,sexCd,neuterYn,specialMark,careRegNo,careNm,careTel,careAddr,careOwnerNm,orgNm,updTm,endReason,rfidCd,etcBigo,popfile2,adptnTitle,adptnSDate,adptnEDate,adptnConditionLimitTxt,adptnTxt,adptnImg,srvcTitle,srvcSDate,srvcEDate,srvcConditionLimitTxt,srvcTxt,popfile3,popfile4,popfile5,popfile6,vaccinationChk,healthChk,sfeSoci,sfeHealth
431372202300804,20231228,구유동 48-1,[개] 보더 콜리,417000,개,000020,보더 콜리,흰/검,2020(년생),9.8(Kg),울산-북구-2023-00376,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301512411.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401171401526.jpg,,종료(자연사),M,U,"견주 사망으로 입소, 현재는 예민한 상태",331372201200001,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543  ,조구래,울산광역시 북구,2024-01-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
431372202300803,20231228,한양립스 주변 과수원,[개] 믹스견,417000,개,000114,믹스견,흰/갈,2020(년생),12(Kg),울산-북구-2023-00375,20231230,20240109,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312301512415.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2024/04/202404111104861.jpg,,종료(안락사),M,U,"사나움, 외모는 멋있음",331372201200001,울산유기동물보호센터,052-238-6113,울산광역시 울주군 온양읍 화산발리로 543  ,조구래,울산광역시 북구,2024-04-11 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
450650202304443,20231228,제주시 삼양일동 서흘1길46흑섬인근,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,갈색,2023(년생),1.7(Kg),제주-제주-2023-04275,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312281612292[1].jpg,,,종료(방사),M,N,개체관리번호 23814 - 8개월/항문주변 및 꼬리 괴사/경계심,350650201200001,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,문성업,제주특별자치도,2024-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
450650202304442,20231228,서귀포시 안덕면 사계남로84번길4 미카의달콤한작업실,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,흰색,2020(년생),3.8(Kg),제주-제주-2023-04274,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312281612290.jpg,,,종료(방사),M,N,개체관리번호 23813 - 뒷다리파행,350650201200001,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,문성업,제주특별자치도,2024-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
450650202304440,20231228,제주시 조천읍 선흘리3990,[개] 믹스견,417000,개,000114,믹스견,검정,2023(년생),3.8(Kg),제주-제주-2023-04273,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312281612880[1].jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161201446.jpg,,종료(안락사),F,N,개체관리번호 3690 - 3개월,350650201200001,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,문성업,제주특별자치도,2024-01-16 00:00:00.0,공고기간경과,,,,,,,,,,,,,,,,,,,,,,
450650202304439,20231228,서귀포시 표선면 가시로613번길4-8,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),8(Kg),제주-제주-2023-04272,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312281612802.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161201484[1].jpg,,종료(안락사),F,N,개체관리번호 3689 - 6개월,350650201200001,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,문성업,제주특별자치도,2024-01-16 00:00:00.0,공고기간경과,,,,,,,,,,,,,,,,,,,,,,
450650202304438,20231228,서귀포시 표선면 가시로613번길4-8,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),8(Kg),제주-제주-2023-04271,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312281612638.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161201662.jpg,,종료(안락사),M,N,개체관리번호 3588 - 6개월,350650201200001,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,문성업,제주특별자치도,2024-01-16 00:00:00.0,공고기간경과,,,,,,,,,,,,,,,,,,,,,,
450650202304437,20231228,서귀포시 표선면 가시로613번길4-8,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),6.5(Kg),제주-제주-2023-04270,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231228161287.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401161201182.jpg,,종료(안락사),M,N,개체관리번호 3587 - 6개월,350650201200001,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,문성업,제주특별자치도,2024-01-16 00:00:00.0,공고기간경과,,,,,,,,,,,,,,,,,,,,,,
450650202304436,20231228,서귀포시 남원읍 위미중앙로196번길6-12,[개] 믹스견,417000,개,000114,믹스견,검정,2023(년생),15.2(Kg),제주-제주-2023-04269,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312281612666.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202401241301827.jpg,,종료(안락사),F,N,개체관리번호 3686 - 10개월/파란목줄/경계심,350650201200001,제주 동물보호센터,064-710-4065,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,문성업,제주특별자치도,2024-01-24 00:00:00.0,"공격성,행동장애",,,,,,,,,,,,,,,,,,,,,,
448535202302090,20231228,김해시 진영읍 김해대로361번길 34,[기타축종] 고슴도치,429900,기타,000117,기타축종,갈색,2023(년생),0.3(Kg),경남-김해-2023-01326,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912619.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912637.png,,종료(자연사),Q,U,"김해시-1316, 나이추정불가, 어미없음",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302089,20231228,김해시 진영읍 진산대로  213,[개] 셰퍼드,417000,개,000122,셰퍼드,갈색,2021(년생),25(Kg),경남-김해-2023-01325,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912173.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912203.png,,종료(반환),F,U,"김해시-1315, 칩 없음",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-02 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302088,20231228,김해시 동북로473번길 418-4,[개] 믹스견,417000,개,000114,믹스견,"검정,흰색",2023(년생),4(Kg),경남-김해-2023-01324,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912993.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229091209.png,,종료(자연사),F,U,"김해시-1314, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302087,20231228,김해시 동북로473번길 418-4,[개] 믹스견,417000,개,000114,믹스견,갈검색,2023(년생),4(Kg),경남-김해-2023-01323,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229091211.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229091236.png,,종료(자연사),M,U,"김해시-1313, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-08 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302086,20231228,김해시 동북로473번길 418-4,[개] 믹스견,417000,개,000114,믹스견,갈검색,2023(년생),4(Kg),경남-김해-2023-01322,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912661.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912677.png,,종료(자연사),F,U,"김해시-1312, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-09 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302085,20231228,김해시 동북로473번길 418-4,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),4(Kg),경남-김해-2023-01321,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912164.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912177.png,,종료(자연사),F,U,"김해시-1311, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302084,20231228,김해시 가야로 57,[개] 믹스견,417000,개,000114,믹스견,"흰색,갈색",2023(년생),4(Kg),경남-김해-2023-01320,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912783.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912795.png,,종료(자연사),F,U,"김해시-1310, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-05 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302083,20231228,김해시 가야로 57,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(년생),4(Kg),경남-김해-2023-01330,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912584.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912600.png,,종료(자연사),F,U,"김해시-1309, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-03-20 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302082,20231228,김해시 가야로 57,[개] 믹스견,417000,개,000114,믹스견,갈검색,2023(년생),4(Kg),경남-김해-2023-01329,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912521.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912534.png,,종료(자연사),F,U,"김해시-1308, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302081,20231228,김해시 가야로 57,[개] 믹스견,417000,개,000114,믹스견,연갈색,2023(년생),4(Kg),경남-김해-2023-01328,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912746.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912774.png,,종료(자연사),F,U,"김해시-1307, 4개월 추정, 동일장소서 4두 입소",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-12 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
448535202302080,20231228,김해시 동부구조대,[개] 보더 콜리,417000,개,000020,보더 콜리,"흰색,검정색",2019(년생),20(Kg),경남-김해-2023-01327,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912950.png,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312290912970.png,,종료(입양),M,U,"김해시-1306, 중국등록번호(900111880088834)는 있으나, 국내에 등록되어 있지 않음,",348535201200001,유기동물및관리협회,051-971-6208,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,변재갑,경상남도 김해시,2024-01-17 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
447508202301037,20231228,산동읍 부처방길45,[개] 믹스견,417000,개,000114,믹스견,"흰 ,갈,검은색",2022(년생),3.8(Kg),경북-구미-2023-00452,20231229,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291112702.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/20231229111238.jpg,,종료(안락사),F,N,온순하고 사람을잘따름,347508202000001,구미시 동물보호센터,054-471-5718,경상북도 구미시 옥성면 선상동로 1358  애니멀 케어 센터,구미시장,경상북도 구미시,2024-08-18 00:00:00.0,건강상태 쇠약,,,,,,,,,,,,,,,,,,,,,,
447508202301036,20231228,산동읍 부처방길45,[개] 믹스견,417000,개,000114,믹스견,검은색,2023(년생),3.4(Kg),경북-구미-2023-00451,20231229,20240110,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291112276.jpg,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291112850.jpg,,종료(입양),M,N,네발끝부분 흰색 성깔있음,347508202000001,구미시 동물보호센터,054-471-5718,경상북도 구미시 옥성면 선상동로 1358  애니멀 케어 센터,구미시장,경상북도 구미시,2024-01-19 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
447506202300434,20231228,아천cu편의점,[고양이] 한국 고양이,422400,고양이,000200,한국 고양이,치즈,2022(년생),2(Kg),경북-김천-2023-00434,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291812116.jpg,,,종료(자연사),M,N,"복수증상,거친호흡,친화적인성격",347506201300001,김천시 동물보호센터,010-3477-7771,경상북도 김천시 구성면 남김천대로 3296-22  하강리 44(김천시 유기동물보호센터),김천시농업기술센터,경상북도 김천시,2024-02-01 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445470202301006,20231228,남원시 덕과사촌길 21,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),1.3(Kg),전북-남원-2023-00658,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291712239.jpg,,,종료(입양),M,N,피부질환,345470201300002,하나동물병원,063-634-7582,전북특별자치도 남원시 왕정동 67 ,김승권,전북특별자치도 남원시,2024-01-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445470202301005,20231228,남원시 덕과사촌길 21,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),1.3(Kg),전북-남원-2023-00657,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291712942.jpg,,,종료(입양),M,N,피부질환,345470201300002,하나동물병원,063-634-7582,전북특별자치도 남원시 왕정동 67 ,김승권,전북특별자치도 남원시,2024-01-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445470202301004,20231228,남원시 덕과사촌길 21,[개] 믹스견,417000,개,000114,믹스견,"흰색, 갈색 믹스",2023(60일미만)(년생),1.3(Kg),전북-남원-2023-00656,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291712791.jpg,,,종료(입양),F,N,온순함,345470201300002,하나동물병원,063-634-7582,전북특별자치도 남원시 왕정동 67 ,김승권,전북특별자치도 남원시,2024-01-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
445470202301003,20231228,남원시 덕과사촌길 21,[개] 믹스견,417000,개,000114,믹스견,흰색,2023(60일미만)(년생),1.3(Kg),전북-남원-2023-00655,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612319.jpg,,,종료(입양),M,N,온순함,345470201300002,하나동물병원,063-634-7582,전북특별자치도 남원시 왕정동 67 ,김승권,전북특별자치도 남원시,2024-01-29 00:00:00.0,,,,,,,,,,,,,,,,,,,,,,,
444454202301034,20231228,노성면 노성로 248번길 4,[개] 믹스견,417000,개,000114,믹스견,황백색,2022(년생),3.5(Kg),충남-논산-2023-00653,20231229,20240108,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2023/11/202312291612919.jpg,,,종료(자연사),M,N,폐사체 인계,344454202000006,논산시 동물보호센터,041-746-8470,충청남도 논산시 계백로665번길 100 (등화동) 논산시 동물보호센터,논산시장,충청남도 논산시,2023-12-29 00:00:00.0,폐사체 인계 받음,,,,,,,,,,,,,,,,,,,,,,
